Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
Mrs. Hattie S. Ellis,Ohio,...do,...do,$300.00,Indiana,0,1.0
George W. Hoke,Indiana,...do,Greenfield,$240.00,Indiana,0,1.0
Isaac E. Powell,...do,...do,Greencastle,$600.00,Indiana,0,1.0
D. W. Fisher,...do,...do,...do,$300.00,Indiana,0,1.0
Jennie Hays,...do,...do,Hartford City,$75.00,Indiana,1,1.0
Louis E. Koch,...do,...do,Huntingburgh,$300.00,Indiana,0,1.0
Henry Houck,Ohio,...do,Huntington,$600.00,Indiana,0,1.0
Miss Jennie Ressner,...do,...do,...do,$300.00,Indiana,0,1.0
William A. Stevens,Indiana,...do,...do,$350.00,Indiana,0,1.0
O. E. Bradbury,...do,...do,Indianapolis,$900.00,Indiana,0,1.0
William Kothe,...do,...do,...do,$900.00,Indiana,0,1.0
Hans Blume,Prussia,...do,...do,$900.00,Indiana,0,1.0
Richard P. Craft,New York,...do,...do,$1,200.00,"Indiana,0",1.0
John Osterman,Indiana,...do,...do,$1,200.00,"Indiana,0",1.0
James M. Eades,...do,...do,...do,$900.00,Indiana,0,1.0
David M. Elliott,...do,...do,...do,$1,800.00,"Indiana,0",1.0
William Sahm,...do,...do,...do,$900.00,Indiana,0,1.0
William H. Fitch,Kentucky,...do,...do,$1,800.00,"Indiana,0",1.0
George W. Griffin,Indiana,...do,...do,$900.00,Indiana,0,1.0
J. C. Schellschmidt,...do,...do,...do,$900.00,Indiana,0,1.0
H. C. Holloway,...do,...do,...do,$1,500.00,"Indiana,0",1.0
William F. Homburg,...do,...do,...do,$1,800.00,"Indiana,0",1.0
John Schoen,Baden,...do,...do,$720.00,Indiana,0,1.0
Levi S. Hand,Ohio,...do,...do,$720.00,Indiana,0,1.0
William C. Lucas,Indiana,...do,...do,$900.00,Indiana,0,1.0
John Mauer,...do,...do,...do,$1,500.00,"Indiana,0",1.0
Charles Moore,...do,...do,...do,$900.00,Indiana,0,1.0
Burton Randall,...do,...do,...do,$840.00,Indiana,0,1.0
J. W. Metzger,Ohio,...do,...do,$1,500.00,"Indiana,0",1.0
Samuel V. Morris,Indiana,...do,...do,$1,400.00,"Indiana,0",1.0
L. E. Perrine,...do,...do,...do,$1,800.00,"Indiana,0",1.0
W. H. Piel,...do,...do,...do,$1,500.00,"Indiana,0",1.0
David Reynolds,...do,...do,...do,$720.00,Indiana,0,1.0
B. F. Reed,New Jersey,...do,...do,$720.00,Indiana,0,1.0
Charles F. Taylor,Indiana,...do,...do,$720.00,Indiana,0,1.0
William H. Drapier,Indiana,Indiana,Rockport,$80.00,Indiana,0,1.0
Miss Fannie A. Stryker,Indiana,Indiana,Rockville,$300.00,Indiana,0,1.0
Miss Jennie Adamson,Indiana,do,Richmond,$720.00,Indiana,0,1.0
William L. Hadley,Ohio,do,Richmond,$720.00,Indiana,0,1.0
Douglas C. Hitt,Pennsylvania,do,do,$600.00,Indiana,0,1.0
Daniel W. Baily,Indiana,do,do,$420.00,Indiana,0,1.0
Miss Sarah Beman,do,do,do,$420.00,Indiana,0,1.0
Miss Nannie Adamson,do,do,do,$300.00,Indiana,0,1.0
Miss Grace M. Dickson,do,do,do,$240.00,Indiana,0,1.0
Lewis Dawson,do,do,do,$312.00,Indiana,0,1.0
Alfred B. Huckleman,Indiana,do,Rushville,$600.00,Indiana,0,1.0
Miss Ida Paddock,do,do,do,$240.00,Indiana,0,1.0
George D. Carter,do,do,Seymour,$13.50,Indiana,0,1.0
E. R. Johnson,do,do,Shelbyville,$720.00,Indiana,0,1.0
Miss Minnie Rose,do,do,do,$300.00,Indiana,0,1.0
Miss Ursula L. Rose,do,do,do,$156.00,Indiana,0,1.0
Solomon Kahn,Missouri,do,South Bend,$600.00,Indiana,0,1.0
William Kizer,Indiana,do,do,$480.00,Indiana,0,1.0
James M. Wallace,Virginia,do,do,$480.00,Indiana,0,1.0
J. Leonard King,Germany,do,do,$420.00,Indiana,0,1.0
Miss Lizzie Kizer,Pennsylvania,do,do,$300.00,Indiana,0,1.0
Miss Mamie G. Giddings,New Hampshire,do,do,$240.00,Indiana,0,1.0
Miss Emma Dillon,Indiana,do,Spencer,$150.00,Indiana,0,1.0
John Hyatt,do,do,do,$150.00,Indiana,0,1.0
Ezra Carlson,Indiana,do,do,$300.00,Indiana,0,1.0
H. D. Hunt,do,do,Terre Haute,$720.00,Indiana,0,1.0
Edward Arnold,do,do,do,$1,400.00,"Indiana,0",1.0
Godfrey Arn,Switzerland,do,do,$1,100.00,"Indiana,0",1.0
Charles F. Ailes,Indiana,do,do,$875.00,Indiana,0,1.0
John C. Greiner,do,do,do,$700.00,Indiana,0,1.0
Phillip Luhr,Indiana,do,do,$735.00,Indiana,0,1.0
George W. Miller,Ohio,do,do,$855.00,Indiana,0,1.0
Henry Fairhall,Indiana,do,do,$855.00,Indiana,0,1.0
William T. Budd,do,do,do,$660.00,Indiana,0,1.0
Miss Jessie F. Ruby,Ohio,do,Union City,$241.00,Indiana,0,1.0
J. W. Shockney,Indiana,do,do,$312.00,Indiana,0,1.0
E. M. Burns,Ohio,do,do,$220.00,Indiana,0,1.0
J. N. Arvin,Indiana,do,do,$260.00,Indiana,0,1.0
Julius Schloss,Germany,do,Vincennes,$700.00,Indiana,0,1.0
Joseph Roseman,Indiana,do,Vincennes,$720.00,Indiana,0,1.0
Ellsworth Wood,do,do,do,$600.00,Indiana,0,1.0
James Wise,do,do,Wabash,$600.00,Indiana,0,1.0
James English,do,do,do,$300.00,Indiana,0,1.0
Miss Nettie Patterson,do,do,Warsaw,$150.00,Indiana,0,1.0
Miss Lida Runyan,do,do,Waterloo,$150.00,Indiana,0,1.0
William E. Way,do,do,Winchester,$624.00,Indiana,0,1.0
Joseph D. Meadows,Georgia,Indian Territory,Caddo,$76.00,Indian Territory,0,1.0
Henry C. Meigs,Indian Territory,do,Fort Gibson,$162.00,Indian Territory,0,1.0
Miss Cora A. Travers,Iowa,Iowa,Ackley,$240.00,Iowa,0,1.0
M. Mahony,New York,do,do,$200.00,Iowa,0,1.0
Charles Briggs,Illinois,do,Afton,$240.00,Iowa,0,1.0
G. C. Hudson,do,do,Algona,$270.00,Iowa,0,1.0
Frank W. Lindle,New York,do,Ames,$180.00,Iowa,0,1.0
William Templeton,New York,do,Anamosa,$600.00,Iowa,0,1.0
Samuel H. Cohoon,Pennsylvania,do,do,$35.00,Iowa,0,1.0
A. S. Van Antwerp,New York,do,do,$300.00,Iowa,0,1.0
Arthur Springer,Iowa,do,Avoca,$300.00,Iowa,0,1.0
Charles J. Evans,do,do,Bedford,$25.00,Iowa,0,1.0
Mrs. Iona Dunning,do,do,do,$30.00,Iowa,0,1.0
Miss Jennie Dunning,do,do,do,$25.00,Iowa,0,1.0
Miss Belle McNally,Pennsylvania,do,Bellevue,$200.00,Iowa,0,1.0
J. E. Marsh,Iowa,do,Benton,$60.00,Iowa,0,1.0
J. F. Ferris,Pennsylvania,do,Bloomfield,$300.00,Iowa,0,1.0
George J. Hughes,New York,do,Boone,$600.00,Iowa,0,1.0
Miss Allie N. Colman,do,do,do,$360.00,Iowa,0,1.0
Amos Howe,Iowa,do,do,$300.00,Iowa,0,1.0
A. D. Burger,Illinois,do,Burlington,$720.00,Iowa,0,1.0
R. L. Graesser,Missouri,do,do,$1,500.00,"Iowa,0",1.0
Bert Harding,Iowa,do,do,$624.00,Iowa,0,1.0
P. W. Krueger,do,do,do,$624.00,Iowa,0,1.0
J. T. Sunderland,Ohio,do,do,$720.00,Iowa,0,1.0
W. E. Woodward,Iowa,do,do,$720.00,Iowa,0,1.0
G. M. Waite,do,do,do,$1,401.00,"Iowa,0",1.0
Miss Susie W. Dunham,do,do,do,$600.00,Iowa,0,1.0
W. S. Wightman,Ohio,do,do,$1,160.00,"Iowa,0",1.0
George W. Herring,Pennsylvania,do,Calmar,$300.00,Iowa,0,1.0
J. E. Upton,Norway,do,do,$480.00,Iowa,0,1.0
Martin Gulbranson,Illinois,do,Carroll,$480.00,Iowa,0,1.0
Miss Julia A. Lawton,do,do,do,$240.00,Iowa,0,1.0
Miss Sue E. McCulloch,Massachusetts,do,Cedar Falls,$480.00,Iowa,0,1.0
Frank C. Waterberry,Iowa,do,do,$300.00,Iowa,0,1.0
Thomas Armstrong,New Jersey,do,Cedar Rapids,$1,100.00,"Iowa,0",1.0
G. M. Ross,Ohio,Iowa,Glenwood,$600.00,Iowa,0,1.0
H. G. Ankeny,Iowa,do,Glidden,$175.00,Iowa,0,1.0
John L. Morenus,Wisconsin,do,Glidden,$150.00,Iowa,0,1.0
Miss Eliza A. Fitzgerald,Vermont,do,Grinnell,$240.00,Iowa,0,1.0
Frank Lyman,Iowa,do,Grinnell,$180.00,Iowa,0,1.0
William C. Shimer,Pennsylvania,do,Grundy Centre,$180.00,Iowa,0,1.0
John D. Helmsman,Ohio,do,Guthrie Centre,$200.00,Iowa,0,1.0
John E. Peck,Iowa,do,Guttenberg,$200.00,Iowa,0,1.0
L. E. Hice,do,do,Hamburg,$200.00,Iowa,0,1.0
Paul Jones,do,do,Hampton,$300.00,Iowa,1,1.0
E. F. Wayt,Pennsylvania,do,Harlan,$175.00,Iowa,0,1.0
Mary McFarlan,do,do,Hastings,$150.00,Iowa,0,1.0
O. R. Britton,Ohio,do,Humeston,$150.00,Iowa,0,1.0
Jay L. Paine,Iowa,do,Ida Grove,$180.00,Iowa,0,1.0
Frank Paye,Michigan,do,Indianola,$180.00,Iowa,0,1.0
W. H. Goodrell,Ohio,do,Iowa City,$800.00,Iowa,0,1.0
George W. Gruber,Missouri,do,do,$600.00,Iowa,0,1.0
Frank L. Fry,Iowa,do,do,$600.00,Iowa,0,1.0
Miss Emma Ricord,do,do,do,$562.25,Iowa,0,1.0
John C. Babcock,Wisconsin,do,Iowa Falls,$300.00,Iowa,1,1.0
O. L. Dick,Iowa,do,Jefferson,$480.00,Iowa,0,1.0
E. Frank Brown,do,do,Keokuk,$420.00,Iowa,0,1.0
Timothy F. Driscoll,Massachusetts,do,Keokuk,$300.00,Iowa,0,1.0
H. S. Farrar,New York,do,do,$800.00,Iowa,0,1.0
Francis Sisson,Ohio,do,do,$1,200.00,"Iowa,0",1.0
G. L. Van Werden,The Netherlands,do,do,$600.00,Iowa,0,1.0
M. L. Bond,Iowa,do,do,$600.00,Iowa,0,1.0
Miss Eliza Moore,Ohio,do,do,$60.00,Iowa,0,1.0
T. G. Miller,do,do,Knoxville,$600.00,Iowa,0,1.0
Saul M. Craddick,Iowa,do,do,$600.00,Iowa,0,1.0
Arthur McFarland,do,do,do,$240.00,Iowa,0,1.0
Andrew Lowe,do,do,Lansing,$175.00,Iowa,0,1.0
George E. Lee,Illinois,do,Le Mars,$450.00,Iowa,0,1.0
Miss Carrie N. Gilbert,do,do,Leon,$150.00,Iowa,1,1.0
James O. Day,Iowa,do,Leon,$75.00,Iowa,0,1.0
John Vanderhoef,Michigan,do,Logan,$40.00,Iowa,1,1.0
William D. Eaton,Pennsylvania,do,Logan,$200.00,Iowa,0,1.0
J. E. Zeigler,Indiana,do,Malvern,$200.00,Iowa,0,1.0
Charles Gawley,do,do,Manchester,$200.00,Iowa,0,1.0
Frank W. Jackson,Illinois,do,Maquoketa,$800.00,Iowa,0,1.0
Quincy F. Baer,New York,do,Marengo,$600.00,Iowa,0,1.0
J. L. Davenport,Illinois,do,Marengo,$200.00,Iowa,0,1.0
Cyrus Shirley,Iowa,do,do,$150.00,Iowa,0,1.0
Mrs. J. W. McClellan,Pennsylvania,do,do,$150.00,Iowa,0,1.0
George Cammack,Iowa,do,Marshalltown,$300.00,Iowa,0,1.0
L. E. Rhodes,do,do,do,$200.00,Iowa,0,1.0
W. F. Forney,do,do,do,$200.00,Iowa,0,1.0
Mrs. Jennie T. Card,New Jersey,do,Mason City,$200.00,Iowa,0,1.0
Frank R. Hillyer,Ohio,do,do,$480.00,Iowa,0,1.0
Miss Lizzie M. Johnson,Iowa,do,do,$200.00,Iowa,0,1.0
Miss Mary Hubbard,do,do,McGregor,$200.00,Iowa,0,1.0
Miss Lizzie Lee,Illinois,do,do,$200.00,Iowa,0,1.0
Charles C. Finch,Iowa,do,Menlo,$60.00,Iowa,1,1.0
G. L. Kellogg,do,do,Missouri Valley,$50.00,Iowa,0,1.0
Mrs. M. G. Cheshire,do,do,Monona,$60.00,Iowa,1,1.0
J. C. Smith,Pennsylvania,do,Monticello,$600.00,Iowa,0,1.0
Mrs. Mary Draper,Iowa,do,Mount Pleasant,$300.00,Iowa,0,1.0
Mrs. Hattie C. Ross,do,do,Mount Vernon,$75.00,Iowa,1,1.0
Henry B. Shroud,Iowa,do,Mount Zion,$100.00,Iowa,0,1.0
Fred. Ridgman,do,do,Muscatine,$600.00,Iowa,0,1.0
John Mahin,do,do,do,$1,000.00,"Iowa,0",1.0
M. L. Mitchell,Pennsylvania,do,do,$600.00,Iowa,0,1.0
Elias W. Allen,Wisconsin,do,Nashua,$300.00,Iowa,1,1.0
Miss M. A. Fegtly,Illinois,do,Nevada,$200.00,Iowa,0,1.0
E. H. Van Dorn,New York,do,New Hampton,$35.00,Iowa,1,1.0
Edgar D. Piper,Iowa,do,do,$300.00,Iowa,0,1.0
Riley J. Hitchcock,do,do,Newton,$600.00,Iowa,0,1.0
Charles W. Perkins,do,do,Onawa,$90.00,Iowa,0,1.0
John Fox,Iowa,do,Orange City,$200.00,Iowa,0,1.0
John W. Atkinson,Pennsylvania,do,Osage,$750.00,Iowa,0,1.0
Edward P. Dunlap,Michigan,do,Osceola,$162.00,Iowa,0,1.0
Frank C. Leland,Iowa,do,Oskaloosa,$600.00,Iowa,0,1.0
John H. Merrill,do,do,do,$600.00,Iowa,0,1.0
D. G. Carnahan,do,do,do,$1.11,Iowa,0,1.0
S. S. Striker,do,do,do,$1.11,Iowa,0,1.0
Miss Mary Crawford,New York,do,Parkersburg,$50.00,Iowa,1,1.0
E. B. Thornberg,Indiana,do,Perry,$600.00,Iowa,0,1.0
George W. Leber,do,do,Red Oak,$750.00,Iowa,0,1.0
Henry J. Cozier,Iowa,do,do,$600.00,Iowa,0,1.0
J. H. Atkinson,do,do,Sac City,$35.00,Iowa,1,1.0
James W. Garrison,Ohio,do,do,$31.25,Iowa,0,1.0
John C. Hoover,do,do,Seymour,$75.00,Iowa,0,1.0
Frank M. Morris,Ohio,do,Shenandoah,$9.00,Iowa,1,1.0
F. P. Green,Wisconsin,do,Sibley,$75.00,Iowa,0,1.0
George W. Thomas,do,do,Sidney,$30.00,Iowa,1,1.0
Lee Sampson,do,do,Sigourney,$162.00,Iowa,0,1.0
J. L. Kennedy,do,do,Sioux City,$800.00,Iowa,0,1.0
George Weare,California,do,do,$500.00,Iowa,0,1.0
J. F. Baker,New York,do,do,$700.00,Iowa,0,1.0
William E. Bartholomew,Illinois,do,do,$500.00,Iowa,0,1.0
Miss Helen Cheever,Iowa,Iowa,Sioux City,$600.00,Iowa,0,1.0
Miss Theresa Stevens,New York,do,Spencer,$200.00,Iowa,0,1.0
Ricard E. Purinton,Canada,do,do,$200.00,Iowa,0,1.0
Chas Alport,Illinois,do,Stanwood,$75.00,Iowa,0,1.0
Geo. W. Bever,Iowa,do,State Center,$200.00,Iowa,0,1.0
Wm. L. Williams,Iowa,do,do,$10.00,Iowa,0,1.0
Charles W. Cleaves,Wisconsin,do,Storm Lake,$450.00,Iowa,0,1.0
J. F. Grawe,Illinois,do,do,$300.00,Iowa,0,1.0
L. H. Carpenter,Illinois,do,Sumner,$19.00,Iowa,0,1.0
Miss Ella C. Wanner,Illinois,do,Tama City,$300.00,Iowa,0,1.0
Miss Ella L. Wanner,Iowa,do,do,$300.00,Iowa,0,1.0
Sherman Yates,Iowa,do,Tipton,$200.00,Iowa,0,1.0
Mrs Lavancia E. Langley,New York,do,do,$20.00,Iowa,0,1.0
D. F. Alger,Iowa,do,Toledo,$200.00,Iowa,0,1.0
Boston M. Howland,Ohio,do,Villisca,$200.00,Iowa,0,1.0
Harry Bell,Iowa,do,Vinton,$600.00,Iowa,0,1.0
Robt. Smyth,do,do,do,$500.00,Iowa,0,1.0
John C. Hartman,do,do,Waterloo,$600.00,Iowa,0,1.0
Carl C. Hungerford,do,do,do,$500.00,Iowa,0,1.0
Miss Jennie Cunningham,Wisconsin,do,do,$400.00,Iowa,0,1.0
Miss L. L. Ballou,New York,do,do,$600.00,Iowa,0,1.0
J. W. Richards,Iowa,do,do,$75.00,Iowa,0,1.0
Geo. W. Hayzlett,do,do,do,$600.00,Iowa,0,1.0
L. M. Sholes,New York,do,Waverly,$450.00,Iowa,0,1.0
E. L. Joy,Iowa,do,do,$50.00,Iowa,0,1.0
D. E. Champlin,do,do,Webster City,$600.00,Iowa,0,1.0
Wm. F. Hunter,Iowa,do,do,$450.00,Iowa,0,1.0
Mrs. L. E. Maxson,Vermont,do,West Liberty,$100.00,Iowa,0,1.0
Chas. H. Whitaker,Iowa,do,West Union,$450.00,Iowa,0,1.0
Miss Maud Walraven,Iowa,do,Wheatland,$75.00,Iowa,0,1.0
Chas J. McNulty,New York,do,Wilton Junction,$450.00,Iowa,0,1.0
Leslie J. Smith,Iowa,do,Winterset,$450.00,Iowa,0,1.0
E. C. Adams,Ohio,Kansas,Abilene,$400.00,Kansas,0,1.0
W. S. Thompson,Canada,do,Arkansas City,$100.00,Kansas,0,1.0
D. C. Newcomb,do,do,do,$720.00,Kansas,0,1.0
C. B. Singleton,do,do,do,$1,200.00,"Kansas,0",1.0
W. C. Smith,Pennsylvania,do,do,$900.00,Kansas,0,1.0
W. D. Kreamer,Iowa,do,do,$600.00,Kansas,0,1.0
H. Wymans,Indiana,do,do,$600.00,Kansas,0,1.0
Cyrus Anderson,do,do,do,$200.00,Kansas,0,1.0
A. H. Buckwalter,do,do,do,$720.00,Kansas,0,1.0
Seba Westcott,Michigan,do,Baxter Springs,$100.00,Kansas,0,1.0
P. H. Clark,Iowa,do,Belleville,$150.00,Kansas,0,1.0
Clarence A. Weldon,Kansas,do,Beloit,$300.00,Kansas,0,1.0
Phaniller B. Jordan,Kansas,do,do,$200.00,Kansas,0,1.0
Samuel E. Adams,Indiana,do,Blue City,$272.00,Kansas,0,1.0
M. C. Holman,Kansas,do,do,$300.00,Kansas,0,1.0
C. S. Scott,Pennsylvania,do,Burlingame,$25.00,Kansas,0,1.0
Squire M. Ladd,Indiana,do,Burlington,$7.50,Kansas,0,1.0
Albert Moody,Kansas,do,do,$25.00,Kansas,0,1.0
Lincoln Cook,Kansas,do,do,$25.00,Kansas,0,1.0
E. E. Smith,Iowa,do,Cawker City,$100.00,Kansas,0,1.0
Harry Peck,Kansas,do,do,$12.00,Kansas,0,1.0
Robert M. McGonigal,Ohio,do,Cawker City,$200.00,Kansas,0,1.0
T. C. Burnett,Missouri,do,Cherry Vale,$100.00,Kansas,0,1.0
Albert Moody,Kansas,do,Clay Centre,$300.00,Kansas,0,1.0
Frank F. Lee,Indiana,do,do,$300.00,Kansas,0,1.0
J. C. Witt,Kentucky,do,Coffeyville,$400.00,Kansas,0,1.0
W. L. Simons,Connecticut,do,Columbus,$300.00,Kansas,0,1.0
W. L. Tilton,Iowa,do,do,$400.00,Kansas,0,1.0
C. A. Mclough,Kansas,do,do,$150.00,Kansas,0,1.0
E. C. Hume,Iowa,do,Concordia,$300.00,Kansas,0,1.0
F. S. Burgess,Illinois,do,do,$300.00,Kansas,0,1.0
Minnie L. Moriarty,Iowa,do,do,$300.00,Kansas,0,1.0
J. Hoenscheidt,New York,do,Dodge City,$720.00,Kansas,0,1.0
Miss May Ives,Connecticut,do,Douglass,$75.00,Kansas,0,1.0
Miss Jennie Pugh,Missouri,do,do,$75.00,Kansas,0,1.0
Minnie L. Lamb,Illinois,do,El Dorado,$20.00,Kansas,0,1.0
Miss Lida Lamb,Ohio,do,do,$20.00,Kansas,0,1.0
Edgar H. Snow,Nova Scotia,do,Ellsworth,$150.00,Kansas,0,1.0
Edward Howe,Pennsylvania,do,do,$300.00,Kansas,0,1.0
Samuel P. Murphy,Indiana,do,Emporia,$825.00,Kansas,0,1.0
Pat Barber,Kansas,do,do,$450.00,Kansas,0,1.0
J. Webster Reynolds,Ohio,do,do,$300.00,Kansas,0,1.0
J. W. Gray,Illinois,do,Eureka,$300.00,Kansas,0,1.0
Louis Campbell,Ireland,do,do,$150.00,Kansas,0,1.0
John J. Keller,Pennsylvania,do,Fort Leavenworth,$720.00,Kansas,0,1.0
James M. Havens,Ohio,do,Fort Scott,$1,200.00,"Kansas,0",1.0
Thomas J. Feast,do,do,do,$1,200.00,"Kansas,0",1.0
D. A. Ellison,Kansas,do,do,$300.00,Kansas,0,1.0
Edward E. Reid,Illinois,do,do,$200.00,Kansas,0,1.0
Robt. M. Foster,do,do,Fredonia,$450.00,Kansas,0,1.0
Thomas W. Eckert,do,do,do,$200.00,Kansas,0,1.0
Percy H. W. Stuart,Missouri,do,Galena,$240.00,Kansas,0,1.0
Mrs. M. J. Kauffman,Ohio,do,Garnett,$600.00,Kansas,0,1.0
Arthur Capper,do,do,do,$300.00,Kansas,0,1.0
N. D. Sanders,Indiana,do,Girard,$450.00,Kansas,0,1.0
F. J. Milsham,Illinois,Kansas,Topeka,$900.00,Kansas,0,1.0
A. B. Burrows,Illinois,do,do,$800.00,Kansas,0,1.0
Jas. Burrows,Ohio,do,do,$800.00,Kansas,0,1.0
H. E. Overholt,Pennsylvania,do,do,$800.00,Kansas,0,1.0
Geo. H. Howell,Indiana,do,do,$700.00,Kansas,0,1.0
Horace W. Brown,Tennessee,do,do,$900.00,Kansas,0,1.0
Mrs. Emma J. Finch,Michigan,do,do,$900.00,Kansas,0,1.0
Mrs. Sarah Bigelow,Kentucky,Missouri,Valley Falls,p.m.,$300.00,"Kansas,1",1.0
S. E. Milner,Tennessee,Kansas,do,$300.00,Kansas,0,1.0
Miss Hattie Wayne,New York,do,do,p.m.,$300.00,"Kansas,1",1.0
Jno. M. Steele,Wisconsin,do,Washington,$180.00,Kansas,0,1.0
John P. Rockefeller,Connecticut,do,do,$180.00,Kansas,0,1.0
William L. Dickey,Indiana,do,do,$243.00,Kansas,0,1.0
Warren B. Holton,Illinois,do,Wellington,$300.00,Kansas,0,1.0
Mrs. Mary E. Coffman,Maryland,do,do,$240.00,Kansas,0,1.0
Thomas G. E. Humble,Canada,do,Wichita,$468.85,Kansas,0,1.0
Cloud Hamilton Nell,Illinois,do,do,$600.00,Kansas,0,1.0
Samuel Hamilton Neff,Ohio,do,do,$300.00,Kansas,0,1.0
Lafayette Hill,Indiana,do,do,$300.00,Kansas,0,1.0
J. Lindsey Billington,Vermont,do,Winfield,$800.00,Kansas,0,1.0
William F. McMullan,Missouri,do,do,$300.00,Kansas,0,1.0
David M. Ward,Massachusetts,do,do,$200.00,Kansas,0,1.0
Miss Lucy E. Reicheneker,Kansas,do,do,$4.29,Kansas,0,1.0
Robert Schulthiss,do,do,do,$120.00,Kansas,0,1.0
Miss S. E. Smith,Kentucky,Kentucky,Allenville,$45.00,Kentucky,0,1.0
Miss A. F. Smith,do,do,do,$45.00,Kentucky,0,1.0
D. W. C. Loupton,do,do,Ashland,$300.00,Kentucky,0,1.0
W. F. Edwards,do,do,Bardsville,$180.00,Kentucky,0,1.0
Presley Rhoads,do,do,Beaver Dam,$200.00,Kentucky,0,1.0
Joseph S. Hobson,do,do,Bowling Green,$900.00,Kentucky,0,1.0
Gilson P. Brown,do,do,do,p.m.,$900.00,"Kentucky,1",1.0
Thomas Wesley Gunn,do,do,Cadiz,$90.00,Kentucky,0,1.0
Homer Sulphur,Virginia,do,Campbellsville,$250.00,Kentucky,0,1.0
H. M. Buckner,Kentucky,do,Catlettsburg,$300.00,Kentucky,0,1.0
John H. Fite,Kentucky,do,Catlettsburg,$40.00,Kentucky,0,1.0
James M. Russell jr.,do,do,do,$180.00,Kentucky,0,1.0
James W. Patterson,do,do,do,p.m.,$300.00,"Kentucky,1",1.0
Grafton M. Thrasher,Ohio,Kentucky,Covington,$1,200.00,"Kentucky,0",1.0
Frederick J. Fraker,Kentucky,do,do,$900.00,Kentucky,0,1.0
Charles F. Gephart,do,do,do,$800.00,Kentucky,0,1.0
Mrs. Isabella H. Shepard,do,do,do,$600.00,Kentucky,0,1.0
George S. Finke,do,do,do,$711.49,Kentucky,0,1.0
Henry C. Hodge,Kentucky,do,do,$600.00,Kentucky,0,1.0
Edward Clifford,do,do,do,$280.00,Kentucky,0,1.0
Theodore E. Linsey,do,do,Danville,$540.00,Kentucky,0,1.0
James Barbour,do,do,do,$540.00,Kentucky,0,1.0
E. H. McGinety,do,do,Falmouth,$100.00,Kentucky,0,1.0
Charles W. Saffield,do,do,Frankfort,$600.00,Kentucky,0,1.0
William T. Reading,do,do,do,$480.00,Kentucky,0,1.0
Frank Rector Crittenden,Indian Territory,do,do,$420.00,Kentucky,0,1.0
Miss Sallie W. Harris,Kentucky,do,do,$75.00,Kentucky,0,1.0
Miss Josephine B. Crittenden,do,do,do,$300.00,Kentucky,0,1.0
Frank Clay,do,do,Georgetown,$200.00,Kentucky,0,1.0
Mrs. Emma Evans,do,Kentucky,do,$300.00,Kentucky,0,1.0
W. H. Whallen,do,do,Greensburg,$75.00,Kentucky,0,1.0
M. Smiley,do,do,Grider,$30.00,Kentucky,0,1.0
Perry J. Sanders,do,do,Harrodsburg,$180.00,Kentucky,0,1.0
J. A. Shuttleworth,do,do,Henderson,$600.00,Kentucky,0,1.0
W. H. Barksdale,do,do,Hillsborough,$50.00,Kentucky,0,1.0
Robert I. Martin,do,do,Hopkinsville,$300.00,Kentucky,0,1.0
W. A. Long,do,do,do,$300.00,Kentucky,0,1.0
W. A. Newman,Tennessee,do,do,$144.23,Kentucky,0,1.0
Robert F. Robb,Kentucky,do,Lebanon,$284.80,Kentucky,0,1.0
Miss Mary Robb,Indiana,do,do,$75.00,Kentucky,0,1.0
Robert F. Bosworth,Kentucky,do,Lexington,$1,200.00,"Kentucky,0",1.0
Henry C. Swift,do,do,do,$1,000.00,"Kentucky,0",1.0
Charles H. Stanhope,do,do,do,$700.00,Kentucky,0,1.0
Fred. E. Irvine,do,do,do,$420.00,Kentucky,0,1.0
Arthur M. Joplin,do,do,do,$420.00,Kentucky,0,1.0
William Cassius Goodloe,do,do,do,p.m.,$0.00,"Kentucky,1",1.0
Achilles R. Bown,do,do,do,$180.00,Kentucky,0,1.0
E. S. Tuley,Indiana,do,Louisville,$1,700.00,"Kentucky,0",1.0
F. E. Hagan,New York,do,do,$1,700.00,"Kentucky,0",1.0
E. F. Gallagher,Kentucky,do,do,$1,300.00,"Kentucky,0",1.0
Miss F. J. Cooper,New York,do,do,$600.00,Kentucky,0,1.0
Miss A. E. Tuley,Kentucky,do,do,$600.00,Kentucky,0,1.0
Miss Mary C. Dorsey,do,do,do,$440.00,Kentucky,0,1.0
Mrs. H. G. Haag,do,do,do,$600.00,Kentucky,0,1.0
J. H. Fuhrmann,do,do,do,$800.00,Kentucky,0,1.0
John G. Schoppe,do,do,do,$700.00,Kentucky,0,1.0
Samuel B. Harris,do,do,do,$1,400.00,"Kentucky,0",1.0
B. F. Alford,do,do,do,$900.00,Kentucky,0,1.0
W. K. Nisbet,do,do,do,$900.00,Kentucky,0,1.0
W. M. F. Ramsey,do,do,do,$900.00,Kentucky,0,1.0
Miss Mary Berthelot,Louisiana,Louisiana,New Orleans,$540.00,Louisiana,0,1.0
Mrs. Catherine Bienvenu,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Emileda Boquille,Louisiana,Louisiana,New Orleans,$600.00,Louisiana,0,1.0
Thomas Broughton,England,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
Patrick Buckley,Ireland,Louisiana,New Orleans,$800.00,Louisiana,0,1.0
